code,name,latest_price,change_pct,volume,turnover,market_cap_cny,float_market_cap_cny,pe_dynamic,pb,market_cap_100m_cny,float_market_cap_100m_cny,ts_code,area,industry,market,list_date,industry_boards,concept_boards,updated_at
300511,雪榕生物,5.12,0.2,151511.0,76836661.0,3281136722.0,2795535698.0,4.74,1.84,32.81136722,27.95535698,300511.SZ,上海,种植业,创业板,20160504,种植业,,2026-06-29 13:11:43
301122,采纳股份,26.84,-0.7,22111.0,59746968.67,3281073461.0,2030195261.0,62.57,1.78,32.81073461,20.30195261,301122.SZ,江苏,医疗保健,创业板,20220126,医疗保健,,2026-06-29 13:11:43
605337,李子园,8.41,0.96,31104.0,25721751.0,3280762849.0,3280762849.0,15.33,2.07,32.80762849,32.80762849,605337.SH,浙江,乳制品,主板,20210208,乳制品,,2026-06-29 13:11:43
300817,双飞集团,15.02,-2.53,19817.0,30040501.02,3278839565.0,1881424020.0,49.29,3.19,32.78839565,18.8142402,300817.SZ,浙江,机械基件,创业板,20200218,机械基件,,2026-06-29 13:11:43
300044,*ST赛为,4.29,-3.81,144178.0,62717349.0,3276998988.0,3068972491.0,-76.4,-2.86,32.76998988,30.68972491,300044.SZ,深圳,软件服务,创业板,20100120,软件服务,,2026-06-29 13:11:43
003037,三和管桩,5.47,-1.08,38510.0,21091184.81,3276938489.0,3276938489.0,37.38,1.19,32.76938489,32.76938489,003037.SZ,广东,水泥,主板,20210204,水泥,,2026-06-29 13:11:43
688033,*ST天宜,5.82,-5.83,76178.0,44253194.0,3271995829.0,3271995829.0,-9.6,2.47,32.71995829,32.71995829,688033.SH,北京,电气设备,科创板,20190722,电气设备,,2026-06-29 13:11:43
300550,和仁科技,12.46,-6.03,50765.0,64244578.44,3271499357.0,3268265302.0,-89.04,2.88,32.71499357,32.68265302,300550.SZ,浙江,软件服务,创业板,20161018,软件服务,,2026-06-29 13:11:43
002596,海南瑞泽,2.85,-3.06,137761.0,39528388.55,3270604476.0,3267597014.0,-253.51,6.15,32.70604476,32.67597014,002596.SZ,海南,水泥,主板,20110707,水泥,,2026-06-29 13:11:43
000816,智慧农业,2.26,-0.44,217666.0,49083484.26,3270250099.0,3253290503.0,-64.73,1.68,32.70250099,32.53290503,000816.SZ,江苏,农用机械,主板,19970818,农用机械,,2026-06-29 13:11:43
000570,苏常柴Ａ,4.63,-2.32,101835.0,47166602.96,3267356307.0,2572856307.0,10.98,0.93,32.67356307,25.72856307,000570.SZ,江苏,农用机械,主板,19940701,农用机械,,2026-06-29 13:11:43
301067,显盈科技,33.6,-2.83,35751.0,121745964.02,3267129600.0,2144651040.0,-130.67,4.25,32.671296,21.4465104,301067.SZ,深圳,元器件,创业板,20210922,元器件,,2026-06-29 13:11:43
300095,华伍股份,8.28,-6.02,95458.0,80902611.0,3265840350.0,2630309488.0,48.29,2.23,32.6584035,26.30309488,300095.SZ,江西,专用机械,创业板,20100728,专用机械,,2026-06-29 13:11:43
601599,浙文影业,2.81,-1.06,136289.0,38358496.0,3261124293.0,3261124293.0,45.58,2.13,32.61124293,32.61124293,601599.SH,浙江,纺织,主板,20110527,纺织,,2026-06-29 13:11:43
300427,红相股份,6.41,-2.14,167237.0,108040867.0,3259615110.0,3224261332.0,229.27,2.71,32.5961511,32.24261332,300427.SZ,福建,电气设备,创业板,20150217,电气设备,,2026-06-29 13:11:43
300901,中胤时尚,13.58,-3.62,28787.0,39939593.0,3259200000.0,3259200000.0,1106.63,3.37,32.592,32.592,300901.SZ,浙江,服饰,创业板,20201029,服饰,,2026-06-29 13:11:43
301068,大地海洋,23.05,-1.71,10632.0,24492126.88,3257327853.0,2312411151.0,59.86,4.05,32.57327853,23.12411151,301068.SZ,浙江,环境保护,创业板,20210928,环境保护,,2026-06-29 13:11:43
002729,好利科技,,,,,3256864576.0,3123206993.0,84.86,5.75,32.56864576,31.23206993,002729.SZ,福建,元器件,主板,20140912,元器件,,2026-06-29 13:11:43
300187,永清环保,5.04,-4.0,165570.0,84793545.72,3253935712.0,3235058528.0,18.28,2.86,32.53935712,32.35058528,300187.SZ,湖南,环境保护,创业板,20110308,环境保护,,2026-06-29 13:11:43
001306,夏厦精密,51.77,-2.98,5152.0,26892648.88,3253775562.0,802423352.0,-36.89,2.53,32.53775562,8.02423352,001306.SZ,浙江,机械基件,主板,20231116,机械基件,,2026-06-29 13:11:43
688722,同益中,14.48,-6.52,48600.0,71351542.0,3253173816.0,3245043296.0,22.44,2.26,32.53173816,32.45043296,688722.SH,北京,化纤,科创板,20211019,化纤,,2026-06-29 13:11:43
301575,艾芬达,26.79,0.07,3806.0,10169308.4,3250645020.0,652924541.0,27.94,2.35,32.5064502,6.52924541,301575.SZ,江西,家居用品,创业板,20250910,家居用品,,2026-06-29 13:11:43
300071,福石控股,3.37,-2.03,203651.0,69579449.0,3248290212.0,3185832418.0,-1227.6,20.18,32.48290212,31.85832418,300071.SZ,北京,广告包装,创业板,20100421,广告包装,,2026-06-29 13:11:43
300272,开能健康,5.31,2.12,86854.0,45396076.2,3246902896.0,2466213650.0,151.91,2.63,32.46902896,24.6621365,300272.SZ,上海,家用电器,创业板,20111102,家用电器,,2026-06-29 13:11:43
002286,保龄宝,8.53,-0.7,53394.0,45272658.0,3246239751.0,3153452015.0,14.99,1.41,32.46239751,31.53452015,002286.SZ,山东,食品,主板,20090828,食品,,2026-06-29 13:11:43
301315,威士顿,36.88,-3.66,9845.0,37011321.0,3245440000.0,3245440000.0,88.03,3.22,32.4544,32.4544,301315.SZ,上海,软件服务,创业板,20230621,软件服务,,2026-06-29 13:11:43
920200,振宏股份,31.95,-7.69,22963.0,74302192.61,3244842000.0,1417589550.0,22.3,2.83,32.44842,14.1758955,920200.BJ,江苏,电气设备,北交所,20260507,电气设备,,2026-06-29 13:11:43
002016,世荣兆业,4.01,-0.5,82907.0,32778432.77,3244473484.0,3244473484.0,39.37,0.66,32.44473484,32.44473484,002016.SZ,广东,区域地产,主板,20040708,区域地产,,2026-06-29 13:11:43
603116,红蜻蜓,5.63,-3.1,84201.0,48042409.0,3244010504.0,3244010504.0,87.88,1.35,32.44010504,32.44010504,603116.SH,浙江,服饰,主板,20150629,服饰,,2026-06-29 13:11:43
603178,圣龙股份,13.72,-4.59,50256.0,70057636.0,3243571007.0,3243571007.0,42.96,2.83,32.43571007,32.43571007,603178.SH,浙江,汽车配件,主板,20170328,汽车配件,,2026-06-29 13:11:43
301041,金百泽,30.4,-10.72,70592.0,229164531.14,3243072000.0,2400726426.0,-4530.47,4.8,32.43072,24.00726426,301041.SZ,深圳,元器件,创业板,20210811,元器件,,2026-06-29 13:11:43
603569,长久物流,5.37,0.56,27930.0,14761284.0,3240833938.0,3240833938.0,852.64,1.32,32.40833938,32.40833938,603569.SH,北京,公路,主板,20160810,公路,,2026-06-29 13:11:43
002054,德美化工,6.72,-2.04,86442.0,58884161.5,3239815837.0,2580562844.0,17.18,1.25,32.39815837,25.80562844,002054.SZ,广东,染料涂料,主板,20060725,染料涂料,,2026-06-29 13:11:43
300962,中金辐照,12.27,1.83,17286.0,20894000.0,3239303276.0,3239303276.0,34.27,3.08,32.39303276,32.39303276,300962.SZ,深圳,医疗保健,创业板,20210409,医疗保健,,2026-06-29 13:11:43
300542,新晨科技,10.84,-2.52,36105.0,39647624.46,3236389305.0,2683788707.0,-46.59,6.07,32.36389305,26.83788707,300542.SZ,北京,软件服务,创业板,20160920,软件服务,,2026-06-29 13:11:43
300683,海特生物,24.72,5.96,60787.0,146444378.0,3235709346.0,3017423094.0,-35.1,1.51,32.35709346,30.17423094,300683.SZ,湖北,生物制药,创业板,20170808,生物制药,,2026-06-29 13:11:43
600539,狮头股份,14.06,-1.82,136323.0,194272361.0,3233800000.0,3233800000.0,1536.2,10.76,32.338,32.338,600539.SH,山西,互联网,主板,20010824,互联网,,2026-06-29 13:11:43
600130,波导股份,4.31,-4.86,157370.0,68911501.0,3232500000.0,3232500000.0,316.06,3.55,32.325,32.325,600130.SH,浙江,元器件,主板,20000706,元器件,,2026-06-29 13:11:43
000626,远大控股,6.38,-1.69,52908.0,33694209.5,3232279392.0,3213679504.0,13.84,1.47,32.32279392,32.13679504,000626.SZ,江苏,商贸代理,主板,19961128,商贸代理,,2026-06-29 13:11:43
300385,ST雪浪,9.7,-5.09,82904.0,82128672.0,3231515540.0,2819427540.0,-21.84,-565.89,32.3151554,28.1942754,300385.SZ,江苏,环境保护,创业板,20140626,环境保护,,2026-06-29 13:11:43
603706,东方环宇,17.06,-1.67,19619.0,33316662.0,3230869101.0,3230869101.0,7.87,1.93,32.30869101,32.30869101,603706.SH,新疆,供气供热,主板,20180709,供气供热,,2026-06-29 13:11:43
300078,思创智联,2.89,-1.37,190214.0,54951022.19,3230650745.0,3217631058.0,-88.87,6.41,32.30650745,32.17631058,300078.SZ,浙江,软件服务,创业板,20100430,软件服务,,2026-06-29 13:11:43
300551,古鳌科技,9.5,-5.09,78500.0,76053698.0,3230596971.0,3221192151.0,-23.42,10.54,32.30596971,32.21192151,300551.SZ,上海,软件服务,创业板,20161018,软件服务,,2026-06-29 13:11:43
000407,胜利股份,3.67,-1.34,92898.0,34083614.76,3229910688.0,3214093377.0,22.43,1.04,32.29910688,32.14093377,000407.SZ,山东,供气供热,主板,19960703,供气供热,,2026-06-29 13:11:43
300933,中辰股份,5.9,-2.32,100520.0,59933214.0,3227833679.0,3227833679.0,48.84,1.52,32.27833679,32.27833679,300933.SZ,江苏,电气设备,创业板,20210122,电气设备,,2026-06-29 13:11:43
688509,正元地信,4.19,-2.78,67104.0,28185823.0,3226300000.0,1612279318.0,-24.8,2.93,32.263,16.12279318,688509.SH,北京,软件服务,科创板,20210730,软件服务,,2026-06-29 13:11:43
300639,凯普生物,4.99,2.25,97541.0,47951643.25,3226038363.0,3169470211.0,-288.4,0.85,32.26038363,31.69470211,300639.SZ,广东,医疗保健,创业板,20170412,医疗保健,,2026-06-29 13:11:43
603815,交建股份,5.21,3.37,117569.0,59849091.0,3224595264.0,3224595264.0,14.06,2.05,32.24595264,32.24595264,603815.SH,安徽,建筑工程,主板,20191021,建筑工程,,2026-06-29 13:11:43
002095,生 意 宝,12.75,-0.16,23638.0,30162382.0,3222180000.0,3209282291.0,703.38,3.73,32.2218,32.09282291,002095.SZ,浙江,互联网,主板,20061215,互联网,,2026-06-29 13:11:43
301227,森鹰窗业,24.47,-2.16,16623.0,40957090.2,3216800188.0,1808539453.0,-38.11,2.01,32.16800188,18.08539453,301227.SZ,黑龙江,家居用品,创业板,20220926,家居用品,,2026-06-29 13:11:43
300051,琏升科技,8.64,-4.0,130242.0,114167528.0,3214232842.0,3174470698.0,-38.65,33.64,32.14232842,31.74470698,300051.SZ,江苏,综合类,创业板,20100211,综合类,,2026-06-29 13:11:43
002086,东方海洋,1.64,0.61,286161.0,46097243.0,3212672260.0,2593307625.0,-71.27,2.53,32.1267226,25.93307625,002086.SZ,山东,渔业,主板,20061128,渔业,,2026-06-29 13:11:43
600156,华升股份,7.98,-3.86,97715.0,78870941.0,3208843402.0,3208843402.0,-138.54,8.78,32.08843402,32.08843402,600156.SH,湖南,纺织,主板,19980527,纺织,,2026-06-29 13:11:43
002923,润都股份,9.58,2.79,60601.0,57031876.0,3208277680.0,2472452700.0,51.4,3.04,32.0827768,24.724527,002923.SZ,广东,化学制药,主板,20180105,化学制药,,2026-06-29 13:11:43
000526,学大教育,26.31,6.95,32416.0,81152647.0,3206165778.0,3155597958.0,8.84,3.08,32.06165778,31.55597958,000526.SZ,福建,文教休闲,主板,19931101,文教休闲,,2026-06-29 13:11:43
002462,嘉事堂,10.99,-0.54,49114.0,53285967.0,3205861249.0,3203259905.0,21.05,0.73,32.05861249,32.03259905,002462.SZ,北京,医药商业,主板,20100818,医药商业,,2026-06-29 13:11:43
603657,春光科技,23.69,2.11,76178.0,173479223.0,3202652285.0,3202652285.0,-22.61,3.67,32.02652285,32.02652285,603657.SH,浙江,家用电器,主板,20180730,家用电器,,2026-06-29 13:11:43
920735,德源药业,24.8,9.54,39022.0,92908601.56,3200380207.0,2830497259.0,14.41,2.43,32.00380207,28.30497259,920735.BJ,江苏,化学制药,北交所,20210219,化学制药,,2026-06-29 13:11:43
300828,锐新科技,19.23,3.39,46593.0,87039172.0,3200295060.0,1622421927.0,124.53,4.1,32.0029506,16.22421927,300828.SZ,天津,机械基件,创业板,20200421,机械基件,,2026-06-29 13:11:43
300664,鹏鹞环保,4.23,-0.7,68206.0,28611500.61,3198964284.0,3067510918.0,10.99,0.74,31.98964284,30.67510918,300664.SZ,江苏,环境保护,创业板,20180105,环境保护,,2026-06-29 13:11:43
002404,嘉欣丝绸,5.71,-1.21,93444.0,52807219.0,3197894299.0,2601152991.0,14.56,1.68,31.97894299,26.01152991,002404.SZ,浙江,纺织,主板,20100511,纺织,,2026-06-29 13:11:43
688229,博睿数据,71.93,-2.88,8692.0,64046263.0,3193692000.0,3193692000.0,-68.6,8.74,31.93692,31.93692,688229.SH,北京,软件服务,科创板,20200817,软件服务,,2026-06-29 13:11:43
300050,世纪鼎利,5.86,-5.02,203995.0,120630497.0,3192801767.0,3190855257.0,249.59,7.74,31.92801767,31.90855257,300050.SZ,广东,通信设备,创业板,20100120,通信设备,,2026-06-29 13:11:43
002148,北纬科技,5.71,-2.89,106298.0,61012369.46,3190470094.0,2574728139.0,330.19,2.62,31.90470094,25.74728139,002148.SZ,北京,互联网,主板,20070810,互联网,,2026-06-29 13:11:43
300239,东宝生物,5.37,1.7,129854.0,69520163.0,3187756396.0,3167102571.0,40.47,1.86,31.87756396,31.67102571,300239.SZ,内蒙,生物制药,创业板,20110706,生物制药,,2026-06-29 13:11:43
688500,慧辰股份,41.95,-6.4,15946.0,68866888.0,3187456562.0,3104362002.0,-28.92,4.32,31.87456562,31.04362002,688500.SH,北京,互联网,科创板,20200716,互联网,,2026-06-29 13:11:43
603759,海天股份,6.9,-0.29,28662.0,19600722.0,3186144000.0,3186144000.0,205.91,1.11,31.86144,31.86144,603759.SH,四川,水务,主板,20210326,水务,,2026-06-29 13:11:43
301560,众捷汽车,26.2,-3.71,11764.0,31406636.79,3185920000.0,1599772000.0,-189.34,3.34,31.8592,15.99772,301560.SZ,江苏,汽车配件,创业板,20250425,汽车配件,,2026-06-29 13:11:43
300940,南极光,14.28,-2.79,39607.0,57254657.6,3179361632.0,2248806146.0,127.26,2.71,31.79361632,22.48806146,300940.SZ,深圳,元器件,创业板,20210203,元器件,,2026-06-29 13:11:43
600293,三峡新材,2.74,-8.05,660232.0,185991722.0,3178797426.0,3178797426.0,-31.83,1.86,31.78797426,31.78797426,600293.SH,湖北,玻璃,主板,20000919,玻璃,,2026-06-29 13:11:43
000892,欢瑞世纪,3.24,-1.82,250415.0,82008488.0,3178376733.0,2303110111.0,-19.91,5.26,31.78376733,23.03110111,000892.SZ,重庆,影视音像,主板,19990115,影视音像,,2026-06-29 13:11:43
001239,永达股份,13.24,-1.49,12891.0,17013873.91,3177600000.0,1509360000.0,309.0,2.34,31.776,15.0936,001239.SZ,湖南,工程机械,主板,20231212,工程机械,,2026-06-29 13:11:43
002391,长青股份,4.89,-0.41,43933.0,21362118.94,3176507570.0,2269440741.0,25.85,0.76,31.7650757,22.69440741,002391.SZ,江苏,农药化肥,主板,20100416,农药化肥,,2026-06-29 13:11:43
600834,申通地铁,6.65,-0.75,12661.0,8356050.0,3174589668.0,3174589668.0,194.4,1.82,31.74589668,31.74589668,600834.SH,上海,公共交通,主板,19940224,公共交通,,2026-06-29 13:11:43
300439,美康生物,8.26,3.12,31596.0,25597507.0,3174473412.0,2414662741.0,23.5,1.07,31.74473412,24.14662741,300439.SZ,浙江,医疗保健,创业板,20150422,医疗保健,,2026-06-29 13:11:43
300578,会畅科技,16.01,-3.15,48521.0,79327772.0,3174298537.0,3173440001.0,-66.33,2.75,31.74298537,31.73440001,300578.SZ,上海,通信设备,创业板,20170125,通信设备,,2026-06-29 13:11:43
688070,纵横股份,35.9,-2.95,13576.0,49038366.0,3174295950.0,3174295950.0,-43.22,5.32,31.7429595,31.7429595,688070.SH,四川,航空,科创板,20210210,航空,,2026-06-29 13:11:43
002875,安奈儿,14.9,-1.39,55347.0,82449632.86,3173951393.0,2718325857.0,52.85,5.14,31.73951393,27.18325857,002875.SZ,深圳,服饰,主板,20170601,服饰,,2026-06-29 13:11:43
000721,西安饮食,5.53,-0.36,59501.0,32709915.0,3173746123.0,2833352503.0,-27.12,25.02,31.73746123,28.33352503,000721.SZ,陕西,酒店餐饮,主板,19970430,酒店餐饮,,2026-06-29 13:11:43
300160,秀强股份,4.1,-1.2,50499.0,20656834.0,3169079797.0,3124854020.0,21.16,1.21,31.69079797,31.2485402,300160.SZ,江苏,家用电器,创业板,20110113,家用电器,,2026-06-29 13:11:43
002593,日上集团,3.94,-1.25,101770.0,39873093.0,3167200634.0,2208387056.0,24.56,1.3,31.67200634,22.08387056,002593.SZ,福建,钢加工,主板,20110628,钢加工,,2026-06-29 13:11:43
603330,天洋新材,7.32,-3.56,231366.0,172354404.0,3167171111.0,2977140844.0,234.87,2.43,31.67171111,29.77140844,603330.SH,上海,塑料,主板,20170213,塑料,,2026-06-29 13:11:43
300798,锦鸡股份,6.42,-3.02,109790.0,71277269.21,3166037053.0,2604617022.0,-49.74,1.72,31.66037053,26.04617022,300798.SZ,江苏,染料涂料,创业板,20191122,染料涂料,,2026-06-29 13:11:43
000931,中 关 村,4.2,-0.94,70788.0,29713766.08,3163133324.0,3154324034.0,-48.65,1.97,31.63133324,31.54324034,000931.SZ,北京,化学制药,主板,19990712,化学制药,,2026-06-29 13:11:43
300730,科创信息,13.1,-2.09,60050.0,80015049.0,3158920206.0,2708495347.0,-62.31,19.87,31.58920206,27.08495347,300730.SZ,湖南,软件服务,创业板,20171205,软件服务,,2026-06-29 13:11:43
301226,祥明智能,29.01,-4.42,17025.0,50496908.6,3156288000.0,3156288000.0,818.17,3.5,31.56288,31.56288,301226.SZ,江苏,电气设备,创业板,20220325,电气设备,,2026-06-29 13:11:43
920012,创达新材,63.98,-8.35,21743.0,147806135.47,3155325972.0,1234654690.0,49.2,3.81,31.55325972,12.3465469,920012.BJ,江苏,元器件,北交所,20260413,元器件,,2026-06-29 13:11:43
600218,全柴动力,7.24,-1.9,56546.0,40847083.0,3153743414.0,3153743414.0,25.29,0.97,31.53743414,31.53743414,600218.SH,安徽,汽车配件,主板,19981203,汽车配件,,2026-06-29 13:11:43
300270,中威电子,10.41,0.68,120423.0,126582845.76,3152210751.0,2716283882.0,388.58,5.73,31.52210751,27.16283882,300270.SZ,浙江,IT设备,创业板,20111012,IT设备,,2026-06-29 13:11:43
603266,天龙股份,15.84,-2.28,19817.0,31687196.0,3150366120.0,3150366120.0,26.42,1.97,31.5036612,31.5036612,603266.SH,浙江,汽车配件,主板,20170110,汽车配件,,2026-06-29 13:11:43
920819,颖泰生物,2.57,-3.75,50858.0,13199437.48,3150306000.0,3113876250.0,-39.88,0.66,31.50306,31.1387625,920819.BJ,北京,农药化肥,北交所,20200727,农药化肥,,2026-06-29 13:11:43
300289,利德曼,5.79,6.24,98941.0,55794350.52,3149826510.0,3144876060.0,-198.23,1.93,31.4982651,31.4487606,300289.SZ,北京,医疗保健,创业板,20120216,医疗保健,,2026-06-29 13:11:43
301583,托伦斯,,,,,3143779079.0,,53.68,3.46,31.43779079,,,,,,,,,2026-06-29 13:11:43
300673,佩蒂股份,12.71,4.01,31461.0,38768404.0,3143257417.0,2039462793.0,97.39,1.85,31.43257417,20.39462793,300673.SZ,浙江,饲料,创业板,20170711,饲料,,2026-06-29 13:11:43
300916,朗特智能,21.72,-4.61,35419.0,78695570.82,3141667832.0,2028990894.0,655.91,2.37,31.41667832,20.28990894,300916.SZ,深圳,元器件,创业板,20201202,元器件,,2026-06-29 13:11:43
301266,宇邦新材,21.96,-3.39,37619.0,84089013.36,3139719251.0,2978487131.0,24.58,1.76,31.39719251,29.78487131,301266.SZ,江苏,电气设备,创业板,20220608,电气设备,,2026-06-29 13:11:43
300238,冠昊生物,11.84,8.42,108576.0,125282208.2,3139443500.0,3139187531.0,77.23,5.41,31.394435,31.39187531,300238.SZ,广东,医疗保健,创业板,20110706,医疗保健,,2026-06-29 13:11:43
002305,*ST南置,1.81,-5.24,188278.0,34336281.37,3138930544.0,3138726930.0,49.69,12.54,31.38930544,31.3872693,002305.SZ,湖北,区域地产,主板,20091106,区域地产,,2026-06-29 13:11:43
300849,锦盛新材,20.92,-7.88,33124.0,70992462.0,3138000000.0,2306845534.0,-125.87,5.82,31.38,23.06845534,300849.SZ,浙江,塑料,创业板,20200710,塑料,,2026-06-29 13:11:43
300667,必创科技,15.33,-5.49,59303.0,93213964.87,3137070478.0,2646425166.0,-661.22,3.04,31.37070478,26.46425166,300667.SZ,北京,电器仪表,创业板,20170619,电器仪表,,2026-06-29 13:11:43
600716,凤凰股份,3.35,-0.89,59416.0,20145230.0,3135802977.0,3135802977.0,-27.87,0.7,31.35802977,31.35802977,600716.SH,江苏,区域地产,主板,19960702,区域地产,,2026-06-29 13:11:43
600719,大连热电,7.75,-9.04,283675.0,225255920.0,3135646900.0,3135646900.0,8.26,7.78,31.356469,31.356469,600719.SH,辽宁,供气供热,主板,19960716,供气供热,,2026-06-29 13:11:43
002395,双象股份,11.68,-1.85,32350.0,37699276.0,3132681120.0,3132409630.0,25.89,2.09,31.3268112,31.3240963,002395.SZ,江苏,塑料,主板,20100429,塑料,,2026-06-29 13:11:43
300966,共同药业,27.16,-3.62,63612.0,175324280.88,3131035029.0,2082266730.0,244.72,4.27,31.31035029,20.8226673,300966.SZ,湖北,化学制药,创业板,20210409,化学制药,,2026-06-29 13:11:43
605398,新炬网络,19.24,-1.89,15569.0,30183476.0,3130663132.0,3130663132.0,249.72,3.01,31.30663132,31.30663132,605398.SH,上海,软件服务,主板,20210121,软件服务,,2026-06-29 13:11:43
